np_tag_id,record_id,table_id,title,description
4987,1441,1,"SDG_5_SUM",""
4988,1442,1,"SDG_6_SUM",""
4989,1443,1,"SDG_8_SUM",""
4990,1444,1,"SDG_9_SUM",""
4991,1445,1,"SDG_10_SUM",""
4992,1446,1,"SDG_11_SUM",""
4993,1447,1,"SDG_13_SUM",""
4994,1448,1,"SDG_15_SUM",""
4995,1449,1,"SDG_16_SUM",""
4996,1450,1,"SDG_17_SUM",""
4997,1451,1,"ENV_SUM",""
4998,1452,1,"NON_SDG_SUM",""
4999,1453,1,"2013-2015 (Recipient)",""
5000,1454,1,"SDG_1_SUM",""
5001,1455,1,"SDG_2_SUM",""
5002,1456,1,"SDG_3_SUM",""
5003,1457,1,"SDG_4_SUM",""
5004,1458,1,"SDG_5_SUM",""
5005,1459,1,"SDG_6_SUM",""
5006,1460,1,"SDG_7_SUM",""
5007,1461,1,"SDG_8_SUM",""
5008,1462,1,"SDG_9_SUM",""
5009,1463,1,"SDG_10_SUM",""
5010,1464,1,"SDG_11_SUM",""
5011,1465,1,"SDG_13_SUM",""
5012,1466,1,"SDG_15_SUM",""
5013,1467,1,"SDG_16_SUM",""
5014,1468,1,"SDG_17_SUM",""
5015,1469,1,"NON_SDG_SUM",""
5016,1470,1,"2016-2018 (Recipient)",""
5017,1471,1,"SDG_1_SUM",""
5018,1472,1,"SDG_2_SUM",""
5019,1473,1,"SDG_3_SUM",""
5020,1474,1,"SDG_4_SUM",""
5021,1475,1,"SDG_5_SUM",""
5022,1476,1,"SDG_6_SUM",""
5023,1477,1,"SDG_7_SUM",""
5024,1478,1,"SDG_8_SUM",""
5025,1479,1,"SDG_10_SUM",""
5026,1480,1,"SDG_11_SUM",""
5027,1481,1,"SDG_13_SUM",""
5028,1482,1,"SDG_15_SUM",""
5029,1483,1,"SDG_16_SUM",""
5030,1484,1,"SDG_17_SUM",""
5031,1485,1,"NON_SDG_SUM",""
5032,1486,1,"2019-2021 (Recipient)",""
5033,1487,1,"SDG_1_SUM",""
5034,1488,1,"SDG_2_SUM",""
5035,1489,1,"SDG_3_SUM",""
5036,1490,1,"SDG_4_SUM",""
5037,1491,1,"SDG_5_SUM",""
5038,1492,1,"SDG_6_SUM",""
5039,1493,1,"SDG_7_SUM",""
5040,1494,1,"SDG_8_SUM",""
5041,1495,1,"SDG_9_SUM",""
5042,1496,1,"SDG_10_SUM",""
5043,1497,1,"SDG_11_SUM",""
5044,1498,1,"SDG_13_SUM",""
5045,1499,1,"SDG_15_SUM",""
5046,1500,1,"SDG_16_SUM",""
5047,1501,1,"SDG_17_SUM",""
5048,1502,1,"ENV_SUM",""
5049,1503,1,"NON_SDG_SUM",""
5050,105,1,"France",""
5051,1504,1,"2010-2012 (Recipient)",""
5052,1505,1,"SDG_4_SUM",""
5053,1506,1,"NON_SDG_SUM",""
5054,1507,1,"2013-2015 (Recipient)",""
5055,1508,1,"SDG_3_SUM",""
5056,1509,1,"SDG_4_SUM",""
5057,1510,1,"SDG_5_SUM",""
5058,1511,1,"SDG_13_SUM",""
5059,1512,1,"NON_SDG_SUM",""
5060,1513,1,"2016-2018 (Recipient)",""
5061,1514,1,"SDG_1_SUM",""
5062,1515,1,"SDG_3_SUM",""
5063,1516,1,"SDG_4_SUM",""
5064,1517,1,"SDG_6_SUM",""
5065,1518,1,"SDG_8_SUM",""
5066,1519,1,"SDG_11_SUM",""
5067,1520,1,"SDG_17_SUM",""
5068,1521,1,"2019-2021 (Recipient)",""
5069,1522,1,"SDG_3_SUM",""
5070,1523,1,"SDG_4_SUM",""
5071,1524,1,"SDG_6_SUM",""
5072,1525,1,"SDG_10_SUM",""
5073,1526,1,"SDG_11_SUM",""
5074,1527,1,"NON_SDG_SUM",""
5075,106,1,"Gabon",""
5076,1528,1,"2010-2012 (Recipient)",""
5077,1529,1,"SDG_4_SUM",""
5078,1530,1,"NON_SDG_SUM",""
5079,1531,1,"2013-2015 (Recipient)",""
5080,1532,1,"SDG_2_SUM",""
5081,1533,1,"SDG_4_SUM",""
5082,1534,1,"SDG_9_SUM",""
5083,1535,1,"2016-2018 (Recipient)",""
5084,1536,1,"SDG_4_SUM",""
5085,5321,1,"2019-2021 (Recipient)",""
5086,5322,1,"SDG_3_SUM",""
5087,5323,1,"SDG_16_SUM",""
5088,5324,1,"NON_SDG_SUM",""
5089,107,1,"Gambia",""
5090,1537,1,"2010-2012 (Recipient)",""
5091,1538,1,"SDG_2_SUM",""
5092,1539,1,"SDG_4_SUM",""
5093,1540,1,"NON_SDG_SUM",""
5094,1541,1,"2013-2015 (Recipient)",""
5095,1542,1,"SDG_2_SUM",""
5096,1543,1,"SDG_4_SUM",""
5097,1544,1,"SDG_9_SUM",""
5098,1545,1,"NON_SDG_SUM",""
5099,1546,1,"2016-2018 (Recipient)",""
5100,1547,1,"SDG_4_SUM",""
5101,1548,1,"2019-2021 (Recipient)",""
5102,1549,1,"SDG_4_SUM",""
5103,1550,1,"SDG_8_SUM",""
5104,108,1,"Georgia",""
5105,1551,1,"2010-2012 (Recipient)",""
5106,1552,1,"NON_SDG_SUM",""
5107,1553,1,"2013-2015 (Recipient)",""
5108,1554,1,"NON_SDG_SUM",""
5109,1555,1,"2016-2018 (Recipient)",""
5110,1556,1,"SDG_4_SUM",""
5111,5325,1,"2019-2021 (Recipient)",""
5112,5326,1,"SDG_1_SUM",""
5113,5327,1,"SDG_2_SUM",""
5114,5328,1,"SDG_3_SUM",""
5115,5329,1,"SDG_4_SUM",""
5116,5330,1,"SDG_5_SUM",""
5117,5331,1,"SDG_7_SUM",""
5118,5332,1,"SDG_8_SUM",""
5119,5333,1,"SDG_10_SUM",""
5120,5334,1,"SDG_11_SUM",""
5121,5335,1,"SDG_15_SUM",""
5122,5336,1,"SDG_16_SUM",""
5123,5337,1,"ENV_SUM",""
5124,5338,1,"NON_SDG_SUM",""
5125,109,1,"Germany",""
5126,1557,1,"2010-2012 (Recipient)",""
5127,1558,1,"SDG_4_SUM",""
5128,1559,1,"SDG_6_SUM",""
5129,1560,1,"SDG_16_SUM",""
5130,1561,1,"NON_SDG_SUM",""
5131,1562,1,"2013-2015 (Recipient)",""
5132,1563,1,"SDG_16_SUM",""
5133,1564,1,"NON_SDG_SUM",""
5134,1565,1,"2016-2018 (Recipient)",""
5135,1566,1,"SDG_3_SUM",""
5136,1567,1,"SDG_16_SUM",""
5137,1568,1,"NON_SDG_SUM",""
5138,5339,1,"2019-2021 (Recipient)",""
5139,5340,1,"SDG_1_SUM",""
5140,5341,1,"SDG_2_SUM",""
5141,5342,1,"SDG_3_SUM",""
5142,5343,1,"SDG_4_SUM",""
5143,5344,1,"SDG_5_SUM",""
5144,5345,1,"SDG_6_SUM",""
5145,5346,1,"SDG_7_SUM",""
5146,5347,1,"SDG_8_SUM",""
5147,5348,1,"SDG_9_SUM",""
5148,5349,1,"SDG_10_SUM",""
5149,5350,1,"SDG_11_SUM",""
5150,5351,1,"SDG_12_SUM",""
5151,5352,1,"SDG_13_SUM",""
5152,5353,1,"SDG_16_SUM",""
5153,5354,1,"ENV_SUM",""
5154,5355,1,"NON_SDG_SUM",""
5155,110,1,"Ghana",""
5156,1569,1,"2010-2012 (Recipient)",""
5157,1570,1,"SDG_1_SUM",""
5158,1571,1,"SDG_2_SUM",""
5159,1572,1,"SDG_3_SUM",""
5160,1573,1,"SDG_4_SUM",""
5161,1574,1,"SDG_5_SUM",""
5162,1575,1,"SDG_6_SUM",""
5163,1576,1,"SDG_8_SUM",""
5164,1577,1,"SDG_9_SUM",""
5165,1578,1,"SDG_10_SUM",""
5166,1579,1,"SDG_11_SUM",""
5167,1580,1,"SDG_13_SUM",""
5168,1581,1,"SDG_15_SUM",""
5169,1582,1,"SDG_16_SUM",""
5170,1583,1,"NON_SDG_SUM",""
5171,1584,1,"2013-2015 (Recipient)",""
5172,1585,1,"SDG_2_SUM",""
5173,1586,1,"SDG_3_SUM",""
5174,1587,1,"SDG_4_SUM",""
5175,1588,1,"SDG_9_SUM",""
5176,1589,1,"NON_SDG_SUM",""
5177,1590,1,"2016-2018 (Recipient)",""
5178,1591,1,"SDG_1_SUM",""
5179,1592,1,"SDG_2_SUM",""
5180,1593,1,"SDG_3_SUM",""
5181,1594,1,"SDG_4_SUM",""
5182,1595,1,"SDG_5_SUM",""
5183,1596,1,"SDG_6_SUM",""
5184,1597,1,"SDG_7_SUM",""
5185,1598,1,"SDG_8_SUM",""
5186,1599,1,"SDG_9_SUM",""
5187,1600,1,"SDG_10_SUM",""
5188,1601,1,"SDG_12_SUM",""
5189,1602,1,"SDG_16_SUM",""
5190,1603,1,"NON_SDG_SUM",""
5191,1604,1,"2019-2021 (Recipient)",""
5192,1605,1,"SDG_2_SUM",""
5193,1606,1,"SDG_3_SUM",""
5194,1607,1,"SDG_4_SUM",""
5195,1608,1,"SDG_5_SUM",""
5196,1609,1,"SDG_6_SUM",""
5197,1610,1,"SDG_9_SUM",""
5198,1611,1,"SDG_10_SUM",""
5199,1612,1,"SDG_15_SUM",""
5200,1613,1,"SDG_16_SUM",""
5201,1614,1,"NON_SDG_SUM",""
5202,111,1,"Grenada",""
5203,1615,1,"2010-2012 (Recipient)",""
5204,1616,1,"SDG_1_SUM",""
5205,1617,1,"SDG_4_SUM",""
5206,1618,1,"SDG_8_SUM",""
5207,1619,1,"SDG_11_SUM",""
5208,1620,1,"SDG_13_SUM",""
5209,1621,1,"SDG_16_SUM",""
5210,1622,1,"SDG_17_SUM",""
5211,1623,1,"NON_SDG_SUM",""
5212,1624,1,"2013-2015 (Recipient)",""
5213,1625,1,"SDG_4_SUM",""
5214,1626,1,"SDG_13_SUM",""
5215,1627,1,"SDG_16_SUM",""
5216,1628,1,"NON_SDG_SUM",""
5217,1629,1,"2016-2018 (Recipient)",""
5218,1630,1,"SDG_2_SUM",""
5219,1631,1,"SDG_3_SUM",""
5220,1632,1,"SDG_4_SUM",""
5221,1633,1,"SDG_7_SUM",""
5222,1634,1,"SDG_11_SUM",""
5223,1635,1,"ENV_SUM",""
5224,1636,1,"2019-2021 (Recipient)",""
5225,1637,1,"SDG_2_SUM",""
5226,1638,1,"ENV_SUM",""
5227,112,1,"Guatemala",""
5228,1639,1,"2010-2012 (Recipient)",""
5229,1640,1,"SDG_2_SUM",""
5230,1641,1,"SDG_4_SUM",""
5231,1642,1,"SDG_16_SUM",""
5232,1643,1,"NON_SDG_SUM",""
5233,1644,1,"2013-2015 (Recipient)",""
5234,1645,1,"SDG_4_SUM",""
5235,1646,1,"SDG_16_SUM",""
5236,1647,1,"NON_SDG_SUM",""
5237,1648,1,"2016-2018 (Recipient)",""
5238,1649,1,"SDG_1_SUM",""
5239,1650,1,"SDG_3_SUM",""
5240,1651,1,"SDG_4_SUM",""
5241,1652,1,"SDG_5_SUM",""
5242,1653,1,"SDG_11_SUM",""
5243,1654,1,"NON_SDG_SUM",""
5244,1655,1,"2019-2021 (Recipient)",""
5245,1656,1,"SDG_2_SUM",""
5246,1657,1,"SDG_3_SUM",""
5247,1658,1,"SDG_4_SUM",""
5248,1659,1,"SDG_6_SUM",""
5249,1660,1,"NON_SDG_SUM",""
5250,113,1,"Guinea",""
5251,1661,1,"2010-2012 (Recipient)",""
5252,1662,1,"SDG_4_SUM",""
5253,1663,1,"SDG_16_SUM",""
5254,1664,1,"NON_SDG_SUM",""
5255,1665,1,"2013-2015 (Recipient)",""
5256,1666,1,"SDG_2_SUM",""
5257,1667,1,"SDG_4_SUM",""
5258,1668,1,"SDG_9_SUM",""
5259,1669,1,"2016-2018 (Recipient)",""
5260,1670,1,"SDG_3_SUM",""
5261,1671,1,"SDG_4_SUM",""
5262,1672,1,"SDG_5_SUM",""
5263,1673,1,"ENV_SUM",""
5264,1674,1,"2019-2021 (Recipient)",""
5265,1675,1,"SDG_4_SUM",""
5266,114,1,"Guinea-Bissau",""
5267,1676,1,"2010-2012 (Recipient)",""
5268,1677,1,"SDG_6_SUM",""
5269,1678,1,"SDG_16_SUM",""
5270,1679,1,"NON_SDG_SUM",""
5271,1680,1,"2013-2015 (Recipient)",""
5272,1681,1,"SDG_2_SUM",""
5273,1682,1,"SDG_13_SUM",""
5274,1683,1,"NON_SDG_SUM",""
5275,1684,1,"2016-2018 (Recipient)",""
5276,1685,1,"SDG_1_SUM",""
5277,1686,1,"SDG_2_SUM",""
5278,1687,1,"SDG_3_SUM",""
5279,1688,1,"SDG_4_SUM",""
5280,1689,1,"SDG_6_SUM",""
5281,1690,1,"SDG_8_SUM",""
5282,1691,1,"SDG_9_SUM",""
5283,1692,1,"2019-2021 (Recipient)",""
5284,1693,1,"SDG_2_SUM",""
5285,1694,1,"SDG_3_SUM",""
5286,1695,1,"SDG_4_SUM",""
5287,1696,1,"SDG_6_SUM",""
5288,1697,1,"NON_SDG_SUM",""
5289,115,1,"Guyana",""
5290,1698,1,"2010-2012 (Recipient)",""
5291,1699,1,"SDG_1_SUM",""
5292,1700,1,"SDG_4_SUM",""
5293,1701,1,"SDG_7_SUM",""
5294,1702,1,"SDG_8_SUM",""
5295,1703,1,"SDG_11_SUM",""
5296,1704,1,"SDG_13_SUM",""
5297,1705,1,"SDG_16_SUM",""
5298,1706,1,"SDG_17_SUM",""
5299,1707,1,"NON_SDG_SUM",""
5300,1708,1,"2013-2015 (Recipient)",""
5301,1709,1,"SDG_4_SUM",""
5302,1710,1,"SDG_13_SUM",""
5303,1711,1,"NON_SDG_SUM",""
5304,1712,1,"2016-2018 (Recipient)",""
5305,1713,1,"SDG_3_SUM",""
5306,1714,1,"SDG_4_SUM",""
5307,1715,1,"SDG_5_SUM",""
5308,1716,1,"SDG_6_SUM",""
5309,1717,1,"SDG_8_SUM",""
5310,1718,1,"SDG_9_SUM",""
5311,1719,1,"SDG_12_SUM",""
5312,1720,1,"SDG_16_SUM",""
5313,1721,1,"2019-2021 (Recipient)",""
5314,1722,1,"SDG_2_SUM",""
5315,1723,1,"SDG_4_SUM",""
5316,1724,1,"SDG_6_SUM",""
5317,1725,1,"SDG_9_SUM",""
5318,1726,1,"NON_SDG_SUM",""
5319,116,1,"Haiti",""
5320,1727,1,"2010-2012 (Recipient)",""
5321,1728,1,"SDG_1_SUM",""
5322,1729,1,"SDG_2_SUM",""
5323,1730,1,"SDG_3_SUM",""
5324,1731,1,"SDG_4_SUM",""
5325,1732,1,"SDG_5_SUM",""
5326,1733,1,"SDG_6_SUM",""
5327,1734,1,"SDG_7_SUM",""
5328,1735,1,"SDG_8_SUM",""
5329,1736,1,"SDG_9_SUM",""
5330,1737,1,"SDG_11_SUM",""
5331,1738,1,"SDG_13_SUM",""
5332,1739,1,"SDG_15_SUM",""
5333,1740,1,"SDG_16_SUM",""
5334,1741,1,"SDG_17_SUM",""
5335,1742,1,"NON_SDG_SUM",""
5336,1743,1,"2013-2015 (Recipient)",""
5337,1744,1,"SDG_2_SUM",""
5338,1745,1,"SDG_3_SUM",""
5339,1746,1,"SDG_4_SUM",""
5340,1747,1,"SDG_13_SUM",""
5341,1748,1,"SDG_16_SUM",""
5342,1749,1,"NON_SDG_SUM",""
5343,1750,1,"2016-2018 (Recipient)",""
5344,1751,1,"SDG_2_SUM",""
5345,1752,1,"SDG_3_SUM",""
5346,1753,1,"SDG_4_SUM",""
5347,1754,1,"SDG_6_SUM",""
5348,1755,1,"SDG_10_SUM",""
5349,1756,1,"SDG_11_SUM",""
5350,1757,1,"SDG_16_SUM",""
5351,1758,1,"NON_SDG_SUM",""
5352,1759,1,"2019-2021 (Recipient)",""
5353,1760,1,"SDG_6_SUM",""
5354,1761,1,"SDG_10_SUM",""
5355,1762,1,"SDG_16_SUM",""
5356,117,1,"Honduras",""
5357,1763,1,"2010-2012 (Recipient)",""
5358,1764,1,"SDG_1_SUM",""
5359,1765,1,"SDG_2_SUM",""
5360,1766,1,"SDG_3_SUM",""
5361,1767,1,"SDG_4_SUM",""
5362,1768,1,"SDG_5_SUM",""
5363,1769,1,"SDG_6_SUM",""
5364,1770,1,"SDG_8_SUM",""
5365,1771,1,"SDG_9_SUM",""
5366,1772,1,"SDG_11_SUM",""
5367,1773,1,"SDG_13_SUM",""
5368,1774,1,"SDG_15_SUM",""
5369,1775,1,"SDG_16_SUM",""
5370,1776,1,"NON_SDG_SUM",""
5371,1777,1,"2013-2015 (Recipient)",""
5372,1778,1,"SDG_2_SUM",""
5373,1779,1,"SDG_4_SUM",""
5374,1780,1,"SDG_9_SUM",""
5375,1781,1,"NON_SDG_SUM",""
5376,1782,1,"2016-2018 (Recipient)",""
5377,1783,1,"SDG_1_SUM",""
5378,1784,1,"SDG_4_SUM",""
5379,1785,1,"SDG_6_SUM",""
5380,1786,1,"SDG_9_SUM",""
5381,1787,1,"2019-2021 (Recipient)",""
5382,1788,1,"SDG_2_SUM",""
5383,1789,1,"SDG_4_SUM",""
5384,1790,1,"SDG_6_SUM",""
5385,1791,1,"SDG_16_SUM",""
5386,1792,1,"NON_SDG_SUM",""
5387,118,1,"India",""
5388,1793,1,"2010-2012 (Recipient)",""
5389,1794,1,"SDG_1_SUM",""
5390,1795,1,"SDG_2_SUM",""
5391,1796,1,"SDG_3_SUM",""
5392,1797,1,"SDG_4_SUM",""
5393,1798,1,"SDG_5_SUM",""
5394,1799,1,"SDG_6_SUM",""
5395,1800,1,"SDG_7_SUM",""
5396,1801,1,"SDG_8_SUM",""
5397,1802,1,"SDG_9_SUM",""
5398,1803,1,"SDG_10_SUM",""
5399,1804,1,"SDG_11_SUM",""
5400,1805,1,"SDG_12_SUM",""
5401,1806,1,"SDG_13_SUM",""
5402,1807,1,"SDG_14_SUM",""
5403,1808,1,"SDG_15_SUM",""
5404,1809,1,"SDG_16_SUM",""
5405,1810,1,"SDG_17_SUM",""
5406,1811,1,"ENV_SUM",""
5407,1812,1,"NON_SDG_SUM",""
5408,1813,1,"2013-2015 (Recipient)",""
5409,1814,1,"SDG_1_SUM",""
5410,1815,1,"SDG_2_SUM",""
5411,1816,1,"SDG_3_SUM",""
5412,1817,1,"SDG_4_SUM",""
5413,1818,1,"SDG_5_SUM",""
5414,1819,1,"SDG_6_SUM",""
5415,1820,1,"SDG_7_SUM",""
5416,1821,1,"SDG_8_SUM",""
5417,1822,1,"SDG_9_SUM",""
5418,1823,1,"SDG_10_SUM",""
5419,1824,1,"SDG_11_SUM",""
5420,1825,1,"SDG_12_SUM",""
5421,1826,1,"SDG_13_SUM",""
5422,1827,1,"SDG_15_SUM",""
5423,1828,1,"SDG_16_SUM",""
5424,1829,1,"SDG_17_SUM",""
5425,1830,1,"ENV_SUM",""
5426,1831,1,"NON_SDG_SUM",""
5427,1832,1,"2016-2018 (Recipient)",""
5428,1833,1,"SDG_1_SUM",""
5429,1834,1,"SDG_2_SUM",""
5430,1835,1,"SDG_3_SUM",""
5431,1836,1,"SDG_4_SUM",""
5432,1837,1,"SDG_5_SUM",""
5433,1838,1,"SDG_6_SUM",""
5434,1839,1,"SDG_7_SUM",""
5435,1840,1,"SDG_8_SUM",""
5436,1841,1,"SDG_9_SUM",""
5437,1842,1,"SDG_10_SUM",""
5438,1843,1,"SDG_11_SUM",""
5439,1844,1,"SDG_16_SUM",""
5440,1845,1,"SDG_17_SUM",""
5441,1846,1,"ENV_SUM",""
5442,1847,1,"NON_SDG_SUM",""
5443,1848,1,"2019-2021 (Recipient)",""
5444,1849,1,"SDG_1_SUM",""
5445,1850,1,"SDG_2_SUM",""
5446,1851,1,"SDG_3_SUM",""
5447,1852,1,"SDG_4_SUM",""
5448,1853,1,"SDG_5_SUM",""
5449,1854,1,"SDG_6_SUM",""
5450,1855,1,"SDG_7_SUM",""
5451,1856,1,"SDG_8_SUM",""
5452,1857,1,"SDG_9_SUM",""
5453,1858,1,"SDG_10_SUM",""
5454,1859,1,"SDG_11_SUM",""
5455,1860,1,"SDG_15_SUM",""
5456,1861,1,"SDG_16_SUM",""
5457,1862,1,"SDG_17_SUM",""
5458,1863,1,"ENV_SUM",""
5459,1864,1,"NON_SDG_SUM",""
5460,119,1,"Indonesia",""
5461,1865,1,"2010-2012 (Recipient)",""
5462,1866,1,"SDG_1_SUM",""
5463,1867,1,"SDG_2_SUM",""
5464,1868,1,"SDG_3_SUM",""
5465,1869,1,"SDG_4_SUM",""
5466,1870,1,"SDG_5_SUM",""
5467,1871,1,"SDG_6_SUM",""
5468,1872,1,"SDG_7_SUM",""
5469,1873,1,"SDG_8_SUM",""
5470,1874,1,"SDG_9_SUM",""
5471,1875,1,"SDG_10_SUM",""
5472,1876,1,"SDG_11_SUM",""
5473,1877,1,"SDG_12_SUM",""
5474,1878,1,"SDG_13_SUM",""
5475,1879,1,"SDG_14_SUM",""
5476,1880,1,"SDG_15_SUM",""
5477,1881,1,"SDG_16_SUM",""
5478,1882,1,"SDG_17_SUM",""
5479,1883,1,"ENV_SUM",""
5480,1884,1,"NON_SDG_SUM",""
5481,1885,1,"2013-2015 (Recipient)",""
5482,1886,1,"SDG_1_SUM",""
5483,1887,1,"SDG_2_SUM",""
5484,1888,1,"SDG_3_SUM",""
5485,1889,1,"SDG_4_SUM",""
5486,1890,1,"SDG_5_SUM",""
5487,1891,1,"SDG_6_SUM",""
5488,1892,1,"SDG_7_SUM",""
5489,1893,1,"SDG_8_SUM",""
5490,1894,1,"SDG_9_SUM",""
5491,1895,1,"SDG_10_SUM",""
5492,1896,1,"SDG_11_SUM",""
5493,1897,1,"SDG_12_SUM",""
5494,1898,1,"SDG_13_SUM",""
5495,1899,1,"SDG_14_SUM",""
5496,1900,1,"SDG_15_SUM",""
5497,1901,1,"SDG_16_SUM",""
5498,1902,1,"NON_SDG_SUM",""
5499,1903,1,"2016-2018 (Recipient)",""
5500,1904,1,"SDG_1_SUM",""
5501,1905,1,"SDG_2_SUM",""
5502,1906,1,"SDG_3_SUM",""
5503,1907,1,"SDG_4_SUM",""
5504,1908,1,"SDG_5_SUM",""
5505,1909,1,"SDG_6_SUM",""
5506,1910,1,"SDG_8_SUM",""
5507,1911,1,"SDG_9_SUM",""
5508,1912,1,"SDG_10_SUM",""
5509,1913,1,"SDG_11_SUM",""
5510,1914,1,"SDG_12_SUM",""
5511,1915,1,"SDG_13_SUM",""
5512,1916,1,"SDG_14_SUM",""
5513,1917,1,"SDG_16_SUM",""
5514,1918,1,"SDG_17_SUM",""
5515,1919,1,"ENV_SUM",""
5516,1920,1,"NON_SDG_SUM",""
5517,1921,1,"2019-2021 (Recipient)",""
5518,1922,1,"SDG_1_SUM",""
5519,1923,1,"SDG_2_SUM",""
5520,1924,1,"SDG_3_SUM",""
5521,1925,1,"SDG_4_SUM",""
5522,1926,1,"SDG_5_SUM",""
5523,1927,1,"SDG_6_SUM",""
5524,1928,1,"SDG_7_SUM",""
5525,1929,1,"SDG_8_SUM",""
5526,1930,1,"SDG_9_SUM",""
5527,1931,1,"SDG_10_SUM",""
5528,1932,1,"SDG_11_SUM",""
5529,1933,1,"SDG_14_SUM",""
5530,1934,1,"SDG_15_SUM",""
5531,1935,1,"SDG_16_SUM",""
5532,1936,1,"SDG_17_SUM",""
5533,1937,1,"ENV_SUM",""
5534,1938,1,"NON_SDG_SUM",""
5535,120,1,"Iran",""
5536,1939,1,"2010-2012 (Recipient)",""
5537,1940,1,"SDG_4_SUM",""
5538,1941,1,"NON_SDG_SUM",""
5539,1942,1,"2013-2015 (Recipient)",""
5540,1943,1,"SDG_3_SUM",""
5541,1944,1,"SDG_4_SUM",""
5542,1945,1,"SDG_16_SUM",""
5543,1946,1,"NON_SDG_SUM",""
5544,1947,1,"2016-2018 (Recipient)",""
5545,1948,1,"SDG_1_SUM",""
5546,1949,1,"SDG_3_SUM",""
5547,1950,1,"SDG_4_SUM",""
5548,1951,1,"SDG_5_SUM",""
5549,1952,1,"SDG_6_SUM",""
5550,1953,1,"SDG_8_SUM",""
5551,1954,1,"SDG_11_SUM",""
5552,1955,1,"SDG_16_SUM",""
5553,1956,1,"NON_SDG_SUM",""
5554,1957,1,"2019-2021 (Recipient)",""
5555,1958,1,"SDG_2_SUM",""
5556,1959,1,"SDG_3_SUM",""
5557,1960,1,"SDG_4_SUM",""
5558,1961,1,"SDG_5_SUM",""
5559,1962,1,"SDG_16_SUM",""
5560,1963,1,"NON_SDG_SUM",""
5561,121,1,"Iraq",""
5562,1964,1,"2010-2012 (Recipient)",""
5563,1965,1,"SDG_1_SUM",""
5564,1966,1,"SDG_2_SUM",""
5565,1967,1,"SDG_3_SUM",""
5566,1968,1,"SDG_4_SUM",""
5567,1969,1,"SDG_5_SUM",""
5568,1970,1,"SDG_6_SUM",""
5569,1971,1,"SDG_8_SUM",""
5570,1972,1,"SDG_10_SUM",""
5571,1973,1,"SDG_16_SUM",""
5572,1974,1,"NON_SDG_SUM",""
5573,1975,1,"2013-2015 (Recipient)",""
5574,1976,1,"SDG_2_SUM",""
5575,1977,1,"SDG_3_SUM",""
5576,1978,1,"SDG_4_SUM",""
5577,1979,1,"SDG_16_SUM",""
5578,1980,1,"NON_SDG_SUM",""
5579,1981,1,"2016-2018 (Recipient)",""
5580,1982,1,"SDG_2_SUM",""
5581,1983,1,"SDG_3_SUM",""
5582,1984,1,"SDG_4_SUM",""
5583,1985,1,"SDG_6_SUM",""
5584,1986,1,"SDG_12_SUM",""
5585,1987,1,"SDG_16_SUM",""
5586,1988,1,"NON_SDG_SUM",""
5587,1989,1,"2019-2021 (Recipient)",""
5588,1990,1,"SDG_1_SUM",""
5589,1991,1,"SDG_3_SUM",""
5590,1992,1,"SDG_5_SUM",""
5591,1993,1,"SDG_6_SUM",""
5592,1994,1,"SDG_11_SUM",""
5593,1995,1,"SDG_16_SUM",""
5594,1996,1,"NON_SDG_SUM",""
5595,122,1,"Ivory Coast",""
5596,1997,1,"2010-2012 (Recipient)",""
5597,1998,1,"SDG_3_SUM",""
5598,1999,1,"SDG_4_SUM",""
5599,2000,1,"SDG_5_SUM",""
5600,2001,1,"SDG_16_SUM",""
5601,2002,1,"NON_SDG_SUM",""
5602,2003,1,"2013-2015 (Recipient)",""
5603,2004,1,"SDG_2_SUM",""
5604,2005,1,"SDG_4_SUM",""
5605,2006,1,"SDG_9_SUM",""
5606,2007,1,"SDG_16_SUM",""
5607,2008,1,"NON_SDG_SUM",""
5608,2009,1,"2016-2018 (Recipient)",""
5609,2010,1,"SDG_1_SUM",""
5610,2011,1,"SDG_2_SUM",""
5611,2012,1,"SDG_3_SUM",""
5612,2013,1,"SDG_4_SUM",""
5613,2014,1,"SDG_5_SUM",""
5614,2015,1,"SDG_9_SUM",""
5615,2016,1,"SDG_12_SUM",""
5616,2017,1,"SDG_16_SUM",""
5617,2018,1,"2019-2021 (Recipient)",""
5618,2019,1,"SDG_4_SUM",""
5619,2020,1,"SDG_6_SUM",""
5620,2021,1,"SDG_10_SUM",""
5621,2022,1,"NON_SDG_SUM",""
5622,123,1,"Jamaica",""
5623,2023,1,"2010-2012 (Recipient)",""
5624,2024,1,"SDG_1_SUM",""
5625,2025,1,"SDG_4_SUM",""
5626,2026,1,"SDG_7_SUM",""
5627,2027,1,"SDG_8_SUM",""
5628,2028,1,"SDG_11_SUM",""
5629,2029,1,"SDG_13_SUM",""
5630,2030,1,"SDG_16_SUM",""
5631,2031,1,"SDG_17_SUM",""
5632,2032,1,"NON_SDG_SUM",""
5633,2033,1,"2013-2015 (Recipient)",""
5634,2034,1,"SDG_4_SUM",""
5635,2035,1,"SDG_8_SUM",""
5636,2036,1,"SDG_13_SUM",""
5637,2037,1,"SDG_16_SUM",""
5638,2038,1,"NON_SDG_SUM",""
5639,2039,1,"2016-2018 (Recipient)",""
5640,2040,1,"SDG_2_SUM",""
5641,2041,1,"SDG_3_SUM",""
5642,2042,1,"SDG_4_SUM",""
5643,2043,1,"SDG_11_SUM",""
5644,2044,1,"SDG_15_SUM",""
